URL, First Contentful Paint, First Interactive,,,
https://website-designs.com/online-marketing/conversion-rate-optimization/eight-tools-to-make-quick-work-of-split-testing-experiments/,2.1 s,6.0 s,,,
https://www.aztekweb.com/blog/post/a-guide-for-attending-content-marketing-world-2018/,2.5 s,12.1 s,,,
https://www.aztekweb.com/blog/post/a-guide-for-attending-content-marketing-world-2018/,2.5 s,12.1 s,,,
https://www.linkedin.com/pulse/build-powerful-content-marketing-strategy-carpenter-pulskamp-apr,1.6 s,2.9 s,,,
http://contentmarketing.ch/messe-dcx-digital-content-expo-rueckt-content-marketing-in-den-fokus/,7.1 s,12.8 s,,,
http://www.sparkboutik.com/measure-content-marketing-roi/,3.8 s,18.8 s,,,
https://www.textbroker.de/cookies,3.0 s,8.5 s,,,
https://www.new-narrative.com/2018/09/06/the-ideal-word-count/,3.2 s,4.3 s,,,
https://marketingmavens.co.uk/how-google-analytics-can-improve-your-content-marketing-strategy/,6.5 s,15.2 s,,,
https://smallbusiness.yahoo.com/advisor/post/111320957507/as-content-marketing-continues-to-grow-as-a-practice,2.5 s,9.5 s,,,
https://www.stryvemarketing.com/blog/content-marketing-excuses/,3.6 s,10.4 s,,,
http://www.digitalstrategyconsulting.com/intelligence/2018/08/the_future_of_content_marketing_vr_ar_and_video.php,1.8 s,6.3 s,,,
https://podcasts.apple.com/us/podcast/57-similarities-between-taking-photos-content-marketing/id1250138104,3.4 s,11.4 s,,,
https://podcasts.apple.com/us/podcast/57-similarities-between-taking-photos-content-marketing/id1250138104,3.4 s,11.4 s,,,
https://zenpost.com/blog/content-marketing-roi-immediate/,3.1 s,18.8 s,,,
https://www.twispay.com/blog/3-content-marketing-tips-for-subscription-based-websites,3.2 s,35.3 s,,,
https://contentdada.com/blog/2018/08/23/content-marketing-service-providers/,3.3 s,17.9 s,,,
https://www.profiletree.com/content-marketing-mistakes/,3.6 s,5.3 s,,,
https://www.linkedin.com/pulse/focus-your-content-marketing-strategy-context-steve-rotter,1.6 s,2.9 s,,,
https://divvyhq.com/2018/09/new-content-marketing-stats-to-know-before-planning-for-2019/,3.6 s,28.1 s,,,
https://huguesrey.wordpress.com/2018/09/15/6-content-marketing-trends-to-watch-out-for-in-2018/,3.1 s,28.4 s,,,
https://aeroleads.com/blog/content-marketing-mistakes/,2.8 s,8.1 s,,,
http://thoughtleadership.pmforum.co.uk/post/102f2eg/whats-really-holding-back-content-marketing,3.2 s,9.5 s,,,
https://duunitori.fi/tyopaikat/tyo/we-hq-marketing-communications-manager-lead-digitalsocial-and-content-marketing-smsic-1472602,1.8 s,10.4 s,,,
https://www.charlotteagenda.com/139003/content-marketing-specialist-consolidated-claims-group-ccg/,2.7 s,8.7 s,,,
https://lightspandigital.com/blog/content-marketing-cardinal-rule-create-great-content/amp/,1.1 s,9.8 s,,,
https://www.siriusdecisions.com/blog/summit-europe-2018-content-marketing-strategy,3.9 s,6.3 s,,,
https://zenpost.com/blog/exercise-content-marketing/,3.0 s,18.3 s,,,
http://charlesbrewerenterprises.com/10-highly-effective-ideas-you-can-use-in-content-marketing/,4.1 s,8.3 s,,,
https://au.indeed.com/m/viewjob,2.7 s,7.5 s,,,
http://itsolutions.emyspot.com/blog/it-services/types-of-content-marketing-strategies.html,3.4 s,5.6 s,,,
https://blog.hilker-consulting.de/content-marketing-keyword-analysen-mit-google-tools,3.2 s,27.9 s,,,
https://www.quora.com/How-can-I-convince-my-management-team-that-content-marketing-works,2.3 s,9.5 s,,,
https://www.inboundmauritius.com/blog/customer-experience-and-your-futuristic-content-marketing,3.2 s,13.6 s,,,
https://www.hybridbanker.de/ueberlegener-erfolg-mit-content-marketing/,2.7 s,3.9 s,,,
https://www.itworldcanada.com/article/hashtag-trending-airbnb-as-landlord-content-marketing-is-broken-trumps-seo-rant/408439,2.6 s,15.5 s,,,
https://www.ecomagazine.com/news/opportunity/content-marketing-manager-opportunity-at-tsc-publishing,5.7 s,15.8 s,,,
https://www.writeraccess.com/blog/does-humor-ever-belong-in-law-firm-content-marketing/,4.6 s,15.2 s,,,
https://www.dagensanalys.se/2018/10/utbildning-i-content-marketing-och-seo/,3.7 s,14.1 s,,,
https://www.littlejackmarketing.com/tips-how-tos/8-tools-apps-to-create-video-for-content-marketing-on-the-fly/,8.1 s,20.6 s,,,
https://cpl.com/success-for-cpl-at-the-irish-content-marketing-2018-awards/,4.4 s,11.9 s,,,
https://cpl.com/success-for-cpl-at-the-irish-content-marketing-2018-awards/,4.4 s,11.9 s,,,
https://academyxi.com/events/build-robust-content-marketing-strategy-business/,3.7 s,21.9 s,,,
https://nickthrolson.com/8-evergreen-content-marketing-tactics-that-always-work/,3.4 s,9.4 s,,,
https://www.slideshare.net/mobile/ChainlinkRelationshipMarketing/5-signs-that-you-need-to-shift-your-content-marketing-strategy,2.2 s,5.6 s,,,
https://www.polymathpower.com/blog/2018/8/20/5-great-lessons-from-the-inventors-of-content-marketing,6.0 s,23.3 s,,,
https://margauxagency.com/changing-dynamics-of-content-marketing/,6.0 s,17.1 s,,,
https://blog.storylead.ch/content-marketing-als-brueckenbauer-zwischen-marketing-vertrieb,3.8 s,27.4 s,,,
https://blog.streamcompanies.com/why-persona-powered-content-marketing,3.2 s,11.2 s,,,
https://gauravtiwari.org/content-marketing-business/,3.5 s,9.9 s,,,
https://www.businesswire.com/news/home/20181010005895/en/Gartner-B2B-Brands-Rethink-Content-Marketing-Strategy,2.9 s,11.8 s,,,
http://rplg.co/cc495e60,2.4 s,3.9 s,,,
https://www.concured.com/blog/top-9-tools-2018-to-quickly-scale-your-global-content-marketing-strategy,4.3 s,45.4 s,,,
http://findnerd.com/list/view/Content-Marketing-for-Educational-Websites-in-2018-Trends-and-Tools-for-Success/39718/,3.4 s,18.7 s,,,
http://the-cma.com/news/four-startups-impressive-content-marketing-approaches/,5.7 s,15.0 s,,,
https://www.technicalwritingworld.com/2018/09/infographic-ascend-to-new-heights-in-content-marketing-what-you-need-to-know-a/,6.9 s,13.6 s,,,
https://tribulant.com/blog/marketing-social/content-marketing-examples-to-get-success-in-your-campaign/,3.7 s,27.2 s,,,
https://thedevcouple.com/nelio-content-review-social-automation/,2.9 s,13.7 s,,,
https://thedevcouple.com/nelio-content-review-social-automation/,2.9 s,13.7 s,,,
https://thedevcouple.com/nelio-content-review-social-automation/,2.9 s,13.7 s,,,
https://thedevcouple.com/nelio-content-review-social-automation/,2.9 s,13.7 s,,,
https://blog.wohlgemuth-team.de/2018/10/05/kennen-sie-diese-3-content-marketing-trends-aus-2018/,2.9 s,3.1 s,,,
https://www.womensnetwork.com.au/find-your-own-fountain-content-marketing-ideas/,4.3 s,14.0 s,,,
http://thenext100days.org/135-whitney-cole-content-marketing,4.6 s,16.1 s,,,
https://www.antonioluciano.io/2018/08/cosa-non-e-il-content-marketing.html,2.3 s,7.3 s,,,
https://www.writeraccess.com/blog/bueller-bueller-when-to-use-deadpan-humor-in-content-marketing-to-delight-readers/,4.6 s,16.0 s,,,
https://mailchimp.com/about/mcsv-static,1.6 s,1.6 s,,,
https://philandtomplus.com/how-to-create-a-content-marketing-plan-using-linkedin/,2.5 s,5.0 s,,,
https://blog.businesscasestudies.co.uk/3731/content-marketing-mistakes-only-a-rookie-can-make/,4.3 s,9.8 s,,,
https://blog.scandiweb.com/article/content-marketing-creative-ways-to-introduce-your-team-kufjff3mdmf,4.0 s,22.6 s,,,
http://rplg.co/616bbbb0,3.2 s,30.4 s,,,
https://skodaminotti.com/blog/curiosity-factorand-tina-fey-lessons-learned-content-marketing-world-2018/,3.1 s,13.2 s,,,
https://www.technicalwritingworld.com/2018/10/love-the-simplicity-of-this-infographic-explaining-content-marketing-strategy-c/,6.9 s,13.5 s,,,
https://www.jobzilla.ng/2018/09/job-graduate-digitalcontent-marketing-intern-fast-paced-company-lagos.html,2.5 s,16.7 s,,,
https://www.timpeter.com/2018/09/08/duettos-jason-freed-on-content-marketing-and-future-trends-thinks-out-loud-episode-228/,2.3 s,14.4 s,,,
https://www.insynth.co.uk/blog/live-inbound-content-remixing-how-to-succeed-at-content-marketing-without-creating-anything-new,3.1 s,39.3 s,,,
https://www.thelogocreative.co.uk/how-to-use-content-marketing-for-establishing-and-promoting-brands/,8.4 s,31.0 s,,,
https://www.businesswire.com/news/home/20181010005815/en/Artificial-Intelligence-Names-3m-54s-%E2%80%98Perfect-Length%E2%80%99,2.9 s,9.7 s,,,
https://www.reacpa.com/insight/episode-153-to-hell-with-the-numbers-lets-talk-content/,2.9 s,12.7 s,,,
http://www.quezmedia.com/blog/marketing/use-controversy-content-marketing/,1.9 s,2.6 s,,,
https://growthhackers.com/articles/how-to-create-a-content-marketing-plan-using-linkedin,1.4 s,10.5 s,,,
https://www.linkedin.com/pulse/best-advice-content-marketing-you-have-ever-heard-ademola-abimbola,1.6 s,9.5 s,,,
https://www.nextbeauty.it/servizio/content-marketing-per-centri-estetici/,3.4 s,8.2 s,,,
https://agilecontentmarketing.at/2018/09/21/agiles-content-marketing/,2.6 s,5.5 s,,,
https://www.hopperhq.com/blog/10-content-marketing-strategies-every-brand-must-use-on-instagram/,2.8 s,13.5 s,,,
http://rplg.co/6d798b10,2.8 s,13.5 s,,,
http://rplg.co/6d798b10,2.8 s,13.5 s,,,
https://info.madisontaylormarketing.com/blog/how-to-tell-when-your-content-marketing-isnt-working,2.8 s,34.5 s,,,
https://www.quora.com/How-do-you-evaluate-your-content-marketing-strategy,2.3 s,9.6 s,,,
https://www.widzialni.pl/blog/content-marketing-jest-jak-dziala-jakie-daje-korzysci/,4.4 s,13.0 s,,,
https://nuzzel.com/klauseck/2018/10/01,3.0 s,12.1 s,,,
https://www.smartbrief.com/branded/C36FCD5C-4757-4850-9526-CDD5F0907499/402E4DF0-45B3-4DBC-97FE-BE596842234C,5.5 s,12.4 s,,,
https://www.linkedin.com/pulse/what-content-marketing-why-so-important-kalina-ilarionova,1.6 s,3.3 s,,,
https://www.league.co.za/articles/topic-clusters-a-must-have-content-marketing-tool/,3.0 s,16.9 s,,,
http://proformalbp.com/articles/category/content-marketing/20616,2.6 s,5.3 s,,,
https://www.contentmanager.de/wissen/wie-sieht-keyword-recherche-im-content-marketing-aus/,4.0 s,10.4 s,,,
http://rplg.co/2c552ae0,4.8 s,9.9 s,,,
https://www.thecontentmarketingacademy.co.uk/podcastep/content-marketers-using-time-effectively/,5.6 s,18.8 s,,,
https://www.starting-up.de/news/wettbewerbe-initiativen/content-marketing-masters-2018.html,3.7 s,18.7 s,,,
https://www.publishdocs.com/2018/08/how-to-use-social-data-to-run.html,2.7 s,15.9 s,,,
https://www.321webmarketing.com/content-marketing-dental-practices/,2.7 s,14.3 s,,,
https://www.crowdsiren.com/single-post/2018/09/15/How-to-Rule-Instagram-Marketing-with-Video,1.9 s,2.9 s,,,
https://www.crowdsiren.com/single-post/2018/09/15/How-to-Rule-Instagram-Marketing-with-Video,1.9 s,2.9 s,,,
https://www.optimaxads.com/blog/a-content-marketing-toolkit-for-small-businesses,3.1 s,17.8 s,,,
https://www.promuoviweb.net/consigli-content-marketing-per-piccole-imprese-300818/,18.4 s,25.4 s,,,
https://www.quora.com/What-consulting-firms-can-help-with-a-content-marketing-strategy,2.3 s,8.5 s,,,
http://contentacrossborders.com/how-to-make-video-a-better-part-of-your-content-strategy/,4.0 s,9.4 s,,,
https://managermint.com/press-release-web-content-marketing-agency-north-shore-auckland-partners-with-media-specialist/,5.8 s,41.5 s,,,
https://apple.news/A9JcIuhbdPeueiRvO6BKqUw,7.3 s,18.4 s,,,
https://www.sooperarticles.com/internet-articles/get-content-marketed-best-way-possible-best-content-marketing-agency-kolkata-1676688.html,2.0 s,10.7 s,,,
https://www.linkedin.com/pulse/3-content-marketing-lessons-from-2018-dma-asia-echo-awards-kamath,1.6 s,2.8 s,,,
http://seotechyworld.com/10-psychological-insights-to-improve-your-content-marketing/,2.4 s,10.4 s,,,
https://www.linkedin.com/pulse/does-content-marketing-build-business-arthur-policarpio,1.6 s,2.1 s,,,
https://www.traegerrakete.blog/2018/03/03/content-marketing-im-kaufprozess-nutzen-von-phase-zu-phase/,4.1 s,10.3 s,,,
https://www.textbroker.de/user-experience,3.0 s,8.4 s,,,
http://blog.mindshiftagency.com/8-steps-to-avoid-missing-a-piece-of-your-content-marketing-strategy-puzzle,2.4 s,11.5 s,,,
http://www.tcolondon.com/blog/tco-london-2018-content-marketing-awards,5.8 s,11.9 s,,,
https://www.business-reporter.co.uk/2018/10/09/best-practice-for-b2b-content-marketing/,6.5 s,24.5 s,,,
https://www.prnewswire.com/news-releases/seismic-and-guggenheim-investments-named-winners-in-the-2018-gramercy-financial-content-marketing-awards-300722694.html,3.2 s,8.7 s,,,
https://originsmartmarketing.com/the-inbound-marketing-web-how-content-marketing-tools-work-together-to-add-value-attract-more-customers,4.4 s,17.7 s,,,
https://www.contentdevelopmentpros.com/blog/blog-management-services-smart-content-marketing-beyond-2018/,5.9 s,18.1 s,,,
https://www.pr-echo.de/optionen-des-content-marketings/,3.5 s,11.4 s,,,
https://www.redpostmedia.co.uk/news/82-of-consumers-have-made-purchases-as-result-of-content-marketing/,11.0 s,11.8 s,,,
https://mediastreet.ie/64-content-marketing-stats-to-inform-your-strategy/,3.8 s,9.1 s,,,
https://izea.com/2018/08/23/content-marketing-automation/,3.2 s,14.4 s,,,
https://izea.com/2018/08/23/content-marketing-automation/,4.3 s,15.0 s,,,
https://izea.com/2018/08/23/content-marketing-automation/,4.3 s,15.0 s,,,
https://mygreateraustin.wordpress.com/2018/08/22/how-to-plan-content-marketing-for-an-ecommerce-business/,3.2 s,4.6 s,,,
https://goelement.com/blog/role-of-earned-media-in-content-marketing-success-strategy/,2.5 s,3.7 s,,,
http://rplg.co/866dcc60,5.3 s,32.1 s,,,
https://www.carvertc.com/blog/the-difference-between-inbound-and-content-marketing-explained,6.9 s,34.9 s,,,
https://www.1digitalagency.com/is-your-content-marketing-effective/,6.7 s,22.2 s,,,
http://proformalbp.com/articles/category/content-marketing/22785,2.6 s,5.1 s,,,
https://team.turtl.co/story/b2b-b2c-content,4.7 s,8.6 s,,,
http://proformalbp.com/articles/category/content-marketing/19334,2.6 s,5.1 s,,,
https://www.slideshare.net/mobile/ashleyward90/he-art-of-measuring-content-marketing-success-content-marketing-world,2.2 s,5.4 s,,,
https://carterwestpr.com/is-content-marketing-a-necessity-or-a-nuisance/,3.2 s,5.6 s,,,
http://www.quezmedia.com/blog/marketing/make-content-marketing-authentic/,1.9 s,2.6 s,,,
https://clutch.co/agencies/digital-marketing/resources/why-content-marketing-worthy-investment,2.6 s,12.5 s,,,
https://www.meetup.com/en-AU/austinwordpress/events/246705746/,2.9 s,18.8 s,,,
https://www.slideshare.net/mobile/JensSchmidtmann/cmi-content-marketing-report-2019-abstracts-2,2.2 s,5.4 s,,,
https://nodesk.co/remote-jobs/marketing/animalz-content-marketing-editor/,1.5 s,6.4 s,,,
https://news.gotchamobi.com/category/digital-marketing/15799,2.7 s,5.0 s,,,
https://news.gotchamobi.com/category/digital-marketing/15799,2.7 s,5.0 s,,,
https://www.katietysome.co.uk/storyboarding-for-writers/,5.9 s,8.1 s,,,
https://thinkkong.pl/prowadzimy-kanaly-social-media-dla-profim/,3.0 s,8.2 s,,,
https://thinkkong.pl/prowadzimy-kanaly-social-media-dla-profim/,3.0 s,8.2 s,,,
https://www.optimaxads.com/blog/5-questions-on-small-business-content-marketing,2.9 s,16.6 s,,,
https://www.vitsmuni.com/is-content-marketing-getting-overrated-with-its-overused-techniques/,6.1 s,19.9 s,,,
https://www.linkedin.com/pulse/21-content-marketing-commnication-lessons-new-york-ruiz-lanzas,1.6 s,2.0 s,,,
https://activerain.com/blogsview/5277280/content-marketing-for-real-estate---focus-on-your-core-idea,3.0 s,7.5 s,,,
http://contentacrossborders.com/thinking-psychologically/,3.9 s,9.3 s,,,
http://contentacrossborders.com/thinking-psychologically/,3.9 s,9.3 s,,,
https://www.equinetmedia.com/blog/the-staying-power-of-white-papers-in-b2b-content-marketing,2.9 s,17.2 s,,,
http://saasgrowthstrategy.com/blog/why-i-often-tell-start-ups-not-to-invest-in-content-marketing,5.2 s,21.4 s,,,
https://www.technicalwritingworld.com/2018/08/the-mixology-of-content-marketing-infographic-social-media-today-learn-more/,7.0 s,13.4 s,,,
https://www.technicalwritingworld.com/2018/08/the-mixology-of-content-marketing-infographic-social-media-today-learn-more/,7.0 s,13.4 s,,,
https://www.promocorner.com/promojournal/3-Month-Content-Marketing-Plan-,2.8 s,13.7 s,,,
https://hello.wings4u.com/b2b-video-trends,2.1 s,8.1 s,,,
https://www.formarketer.com/magazine/how-does-the-digital-marketing-team-fit-into-content-marketing/,5.9 s,19.0 s,,,
https://www.communigator.co.uk/resources-documents/content-marketing-integration-workbook/,5.9 s,19.0 s,,,
https://themient.com/how-to-jump-start-your-content-marketing-strategy/,1.9 s,6.1 s,,,
https://bobcoleman-recommends.com/how-to-create-a-diverse-content-marketing-strategy/,2.4 s,11.1 s,,,
http://adriancruce.com/2018/09/what-in-the-world-is-content-marketing/,2.4 s,17.2 s,,,
https://markedsforing.dk/artikler/marketing/energiselskab-g-r-content-marketing-vejen,6.4 s,35.7 s,,,
https://www.itsecuritynews.info/the-top-4-b2b-content-marketing-challenges/,2.7 s,4.1 s,,,
https://www.nanjingmarketinggroup.com/blog/content-marketing-travel-industry-china,4.5 s,10.2 s,,,
https://www.voucherify.io/blog/interview-what-makes-a-great-content-marketing,5.6 s,10.4 s,,,
https://www.cms-connected.com/News-Archive/October-2018/Sitecore-to-Acquire-Content-Marketing-Vendor-Stylelabs,5.6 s,14.6 s,,,
https://www.quora.com/What-type-of-B2B-content-marketing-produces-the-best-leads,2.3 s,9.4 s,,,
https://www.quora.com/What-type-of-B2B-content-marketing-produces-the-best-leads,2.3 s,9.4 s,,,
https://jobs.careerbeacon.com/details/inboundcontentmarketinglead/1476249,2.4 s,6.4 s,,,
